datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
17:44:46, 55.65004, 31.26204, 29.58, 357.43324, 12.87298, 133.12048, 0.04243, 0.21827, 0.93604,
17:44:47, 55.61344, 31.3195, 29.58017, 357.43568, 12.87049, 133.01628, 0.0434, 0.21851, 0.93506,
17:44:47, 55.52196, 31.19501, 29.5804, 357.44186, 12.89396, 133.0047, 0.04291, 0.21924, 0.93336,
17:44:48, 55.44877, 31.47272, 29.58067, 357.44343, 12.86351, 132.9818, 0.04267, 0.21803, 0.93385,
17:44:49, 55.46707, 31.58764, 29.58079, 357.37837, 12.79916, 132.96068, 0.04267, 0.21827, 0.93263,
17:44:50, 55.57685, 31.65148, 29.57981, 357.33816, 12.86539, 132.90479, 0.04267, 0.21924, 0.93312,
17:44:50, 55.50366, 31.26843, 29.57996, 357.28529, 12.86205, 132.9606, 0.04267, 0.21827, 0.93433,
17:44:51, 55.50366, 32.80383, 29.58039, 357.30203, 12.89226, 132.98862, 0.04219, 0.21851, 0.93458,
17:44:52, 55.52196, 31.1599, 29.58097, 357.34093, 12.82336, 132.99885, 0.04316, 0.2173, 0.9336,
17:44:52, 55.50366, 31.29396, 29.58004, 357.31302, 12.80781, 133.00356, 0.04316, 0.2173, 0.93506,
17:44:53, 55.46707, 31.58764, 29.5793, 357.33716, 12.80637, 132.9512, 0.04219, 0.21803, 0.93263,
17:44:54, 55.46707, 31.04817, 29.58016, 357.3734, 12.8572, 132.87397, 0.04291, 0.21803, 0.93336,
17:44:55, 55.52196, 28.64771, 29.57996, 357.39575, 12.90013, 132.85574, 0.04364, 0.21876, 0.93555,
17:44:55, 55.74153, 30.56936, 29.5799, 357.39684, 12.90192, 132.80819, 0.04219, 0.21803, 0.93677,
17:44:56, 55.57685, 31.43442, 29.57947, 357.39034, 12.91865, 132.82025, 0.04194, 0.2173, 0.99769,
17:44:57, 55.59515, 33.96257, 29.57918, 357.37559, 12.85409, 132.84176, 0.04122, 0.21851, 0.93604,
17:44:57, 55.57685, 31.56849, 29.57992, 357.36521, 12.84995, 132.79965, 0.04316, 0.21803, 0.93604,
17:44:58, 55.59515, 31.76959, 29.58055, 357.28039, 12.88969, 132.77012, 0.04291, 0.21827, 0.93506,
17:44:59, 55.44877, 31.54614, 29.58055, 357.30702, 12.82544, 132.79281, 0.0434, 0.21997, 0.9319,
17:45:00, 55.50366, 31.70255, 29.58052, 357.28931, 12.89033, 132.83596, 0.04291, 0.219, 0.93287,
17:45:00, 55.41217, 31.64829, 29.58108, 357.29253, 12.82334, 132.82443, 0.04219, 0.2173, 0.93531,
17:45:01, 55.57685, 31.59402, 29.58053, 357.32263, 12.8709, 132.81263, 0.04219, 0.21876, 0.93628,
17:45:02, 55.39388, 33.56675, 29.58033, 357.31892, 12.86084, 132.82535, 0.04291, 0.21803, 0.99769,
17:45:02, 55.65004, 32.2101, 29.58008, 357.34558, 12.85632, 132.85117, 0.04485, 0.21803, 0.93458,
17:45:03, 55.57685, 30.60128, 29.58013, 357.33158, 12.83896, 132.79538, 0.04388, 0.21876, 0.93531,
17:45:04, 55.63174, 31.50784, 29.5806, 357.30733, 12.85069, 132.75884, 0.04219, 0.21851, 0.93677,
17:45:05, 55.54025, 31.38973, 29.58089, 357.30172, 12.87517, 132.79565, 0.04219, 0.21803, 0.93506,
