datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
18:21:41, 54.47901, 39.53918, 29.61083, 357.38853, 12.62264, 133.25513, 0.04437, 0.21706, 0.93263,
18:21:41, 54.31433, 39.29658, 29.61155, 357.38228, 12.63787, 133.25224, 0.04267, 0.21657, 0.93409,
18:21:42, 54.60709, 39.38596, 29.61122, 357.3938, 12.70186, 133.23136, 0.04316, 0.21633, 0.93482,
18:21:43, 54.4973, 39.41468, 29.61093, 357.40204, 12.71042, 133.26907, 0.04364, 0.21754, 0.9358,
18:21:43, 54.57049, 39.49129, 29.61101, 357.39999, 12.73603, 133.23563, 0.04146, 0.21414, 0.93701,
18:21:44, 54.64368, 39.71474, 29.61124, 357.43784, 12.73703, 133.18545, 0.04388, 0.21681, 0.87365,
18:21:45, 54.64368, 39.61579, 29.61049, 357.45451, 12.8077, 133.12156, 0.04291, 0.2173, 0.9358,
18:21:46, 54.57049, 39.46257, 29.60995, 357.42901, 12.81016, 133.08602, 0.04146, 0.21609, 0.93506,
18:21:46, 54.66198, 38.22722, 29.60956, 357.44597, 12.85829, 133.11235, 0.04267, 0.21706, 0.93531,
18:21:47, 54.5522, 39.38596, 29.61015, 357.4765, 12.86576, 133.13499, 0.0434, 0.21584, 0.93458,
18:21:48, 54.66198, 40.91817, 29.611, 357.46941, 12.83117, 133.17799, 0.04316, 0.21681, 0.93433,
18:21:48, 54.68028, 39.23593, 29.6111, 357.54162, 12.82006, 133.22157, 0.04267, 0.2173, 0.93677,
18:21:49, 54.44241, 39.06355, 29.61111, 357.56861, 12.77393, 133.25881, 0.04219, 0.21706, 0.93506,
18:21:50, 54.71687, 39.1242, 29.60989, 357.5368, 12.79739, 133.2882, 0.04243, 0.21657, 0.93482,
18:21:51, 54.58879, 41.87899, 29.60947, 357.56754, 12.83249, 133.31085, 0.04243, 0.21876, 0.93409,
18:21:51, 54.71687, 39.1274, 29.60972, 357.57695, 12.87091, 133.27012, 0.0434, 0.21657, 0.93555,
18:21:52, 54.60709, 39.13058, 29.61009, 357.56665, 12.82259, 133.2815, 0.04388, 0.21681, 0.93336,
18:21:53, 54.64368, 39.10505, 29.61023, 357.55168, 12.90669, 133.27911, 0.04316, 0.21754, 0.93409,
18:21:53, 54.73517, 39.2072, 29.61131, 357.57481, 12.90769, 133.29826, 0.04219, 0.21827, 0.9358,
18:21:54, 54.58879, 39.09228, 29.61131, 357.54703, 12.89573, 133.26685, 0.04388, 0.21778, 0.93531,
18:21:55, 54.62539, 39.09867, 29.61091, 357.51908, 12.92067, 133.29911, 0.04122, 0.21681, 0.93555,
18:21:55, 54.60709, 38.99971, 29.61106, 357.48606, 12.95548, 133.2817, 0.0434, 0.21633, 0.93482,
18:21:56, 54.62539, 39.84881, 29.61087, 357.49822, 12.98683, 133.21187, 0.0434, 0.21681, 0.9358,
18:21:57, 54.68028, 39.72432, 29.61113, 357.4934, 13.01351, 133.14002, 0.04267, 0.2156, 0.93726,
18:21:58, 54.75347, 39.27742, 29.6108, 357.49684, 13.01578, 133.12435, 0.0417, 0.21609, 0.9358,
18:21:58, 54.60709, 39.75943, 29.61072, 357.43529, 13.02785, 133.11358, 0.04219, 0.21706, 0.93531,
18:21:59, 54.69857, 39.70836, 29.61088, 357.40939, 12.97112, 133.13965, 0.04316, 0.21536, 0.87487,
18:22:00, 54.64368, 43.99536, 29.61147, 357.41608, 13.01014, 133.16014, 0.04194, 0.21778, 0.87438,
18:22:00, 54.60709, 39.6924, 29.61137, 357.42738, 12.93992, 133.19361, 0.0417, 0.21584, 0.9358,
18:22:01, 54.66198, 40.89263, 29.61243, 357.43253, 12.89142, 133.22949, 0.04291, 0.21657, 0.93531,
18:22:02, 54.5339, 39.84243, 29.61304, 357.41187, 12.87756, 133.19896, 0.0434, 0.21657, 0.99696,
18:22:03, 54.38752, 39.39234, 29.61255, 357.41789, 12.87162, 133.16514, 0.04267, 0.21706, 0.93653,
18:22:03, 54.47901, 36.51625, 29.61266, 357.41144, 12.8569, 133.13739, 0.04243, 0.2173, 0.93458,
18:22:04, 54.47901, 40.03395, 29.61301, 357.43688, 12.89556, 133.1516, 0.04291, 0.21778, 0.93555,
18:22:05, 54.4973, 36.85142, 29.61253, 357.39642, 12.89837, 133.1433, 0.04291, 0.2156, 0.93433,
18:22:05, 54.46071, 36.07574, 29.61242, 357.42252, 12.93225, 133.22195, 0.04219, 0.2173, 0.93214,
18:22:06, 54.36922, 39.73389, 29.61197, 357.45096, 12.8963, 133.1767, 0.04243, 0.21609, 0.93092,
18:22:07, 54.29603, 40.06268, 29.61245, 357.42438, 12.9523, 133.18522, 0.04267, 0.21657, 0.93238,
